timestamp,height,C_M,Ri_g,z_llj,h_inv
3.0000,22.78,0.999179,0.014556,40.0000,20.0000
3.0000,23.17,0.999191,0.014809,40.0000,20.0000
3.0000,23.57,0.999219,0.015061,40.0000,20.0000
3.0000,23.97,0.999243,0.015314,40.0000,20.0000
3.0000,24.36,0.999267,0.015567,40.0000,20.0000
3.0000,24.76,0.999290,0.015820,40.0000,20.0000
3.0000,25.15,0.999312,0.016073,40.0000,20.0000
3.0000,25.55,0.999334,0.016326,40.0000,20.0000
3.0000,25.95,0.999355,0.016579,40.0000,20.0000
3.0000,26.34,0.999375,0.016831,40.0000,20.0000
3.0000,26.74,0.999396,0.017084,40.0000,20.0000
3.0000,27.13,0.999412,0.017337,40.0000,20.0000
3.0000,27.53,0.999445,0.017590,40.0000,20.0000
3.0000,27.93,0.999408,0.017843,40.0000,20.0000
3.0000,28.32,0.999582,0.018096,40.0000,20.0000
3.0000,28.72,0.998531,0.018349,40.0000,20.0000
3.0000,29.11,0.995252,0.018602,40.0000,20.0000
3.0000,29.51,0.921815,0.018855,40.0000,20.0000
3.0000,29.91,0.552956,0.019107,40.0000,20.0000
3.0000,30.30,0.912606,0.008202,40.0000,20.0000
3.0000,30.70,0.998365,0.008310,40.0000,20.0000
3.0000,31.09,0.995994,0.008417,40.0000,20.0000
3.0000,31.49,0.998478,0.008524,40.0000,20.0000
3.0000,31.89,0.998002,0.008631,40.0000,20.0000
3.0000,32.28,0.998190,0.008738,40.0000,20.0000
3.0000,32.68,0.998191,0.008845,40.0000,20.0000
3.0000,33.07,0.998239,0.008953,40.0000,20.0000
3.0000,33.47,0.998273,0.009060,40.0000,20.0000
3.0000,33.87,0.998309,0.009167,40.0000,20.0000
3.0000,34.26,0.998343,0.009274,40.0000,20.0000
3.0000,34.66,0.998375,0.009381,40.0000,20.0000
3.0000,35.05,0.998405,0.009488,40.0000,20.0000
3.0000,35.45,0.998434,0.009596,40.0000,20.0000
3.0000,35.85,0.998461,0.009703,40.0000,20.0000
3.0000,36.24,0.998487,0.009810,40.0000,20.0000
3.0000,36.64,0.998507,0.009917,40.0000,20.0000
3.0000,37.03,0.998542,0.010024,40.0000,20.0000
3.0000,37.43,0.998510,0.010132,40.0000,20.0000
3.0000,37.83,0.998710,0.010239,40.0000,20.0000
3.0000,38.22,0.997938,0.010346,40.0000,20.0000
3.0000,38.62,0.999400,0.010453,40.0000,20.0000
3.0000,39.01,0.973749,0.010560,40.0000,20.0000
3.0000,39.41,0.837601,0.010668,40.0000,20.0000
3.0000,39.81,0.518057,0.010775,40.0000,20.0000
3.0000,40.20,0.798181,0.026576,40.0000,20.0000
3.0000,40.60,0.982134,0.026838,40.0000,20.0000
3.0000,40.99,0.995132,0.027099,40.0000,20.0000
3.0000,41.39,0.999087,0.027361,40.0000,20.0000
3.0000,41.79,0.998358,0.027623,40.0000,20.0000
3.0000,42.18,0.998439,0.027885,40.0000,20.0000
3.0000,42.58,0.998220,0.028146,40.0000,20.0000
3.0000,42.97,0.998065,0.028408,40.0000,20.0000
3.0000,43.37,0.997869,0.028670,40.0000,20.0000
3.0000,43.77,0.997660,0.028931,40.0000,20.0000
3.0000,44.16,0.997428,0.029193,40.0000,20.0000
3.0000,44.56,0.997172,0.029455,40.0000,20.0000
3.0000,44.95,0.996890,0.029716,40.0000,20.0000
3.0000,45.35,0.996580,0.029978,40.0000,20.0000
3.0000,45.74,0.996237,0.030240,40.0000,20.0000
3.0000,46.14,0.995867,0.030502,40.0000,20.0000
3.0000,46.54,0.995434,0.030763,40.0000,20.0000
3.0000,46.93,0.995074,0.031025,40.0000,20.0000
3.0000,47.33,0.994218,0.031287,40.0000,20.0000
3.0000,47.72,0.995087,0.031548,40.0000,20.0000
3.0000,48.12,0.987334,0.031810,40.0000,20.0000
3.0000,48.52,0.992131,0.032072,40.0000,20.0000
3.0000,48.91,0.777736,0.032333,40.0000,20.0000
3.0000,49.31,0.551951,0.032595,40.0000,20.0000
3.0000,49.70,0.501058,0.032857,40.0000,20.0000
3.0000,50.10,0.548098,0.004555,40.0000,20.0000
3.0000,50.50,0.826694,0.004591,40.0000,20.0000
3.0000,50.89,0.949520,0.004627,40.0000,20.0000
3.0000,51.29,0.995577,0.004663,40.0000,20.0000
3.0000,51.68,0.988952,0.004699,40.0000,20.0000
3.0000,52.08,0.990688,0.004735,40.0000,20.0000
3.0000,52.48,0.989346,0.004771,40.0000,20.0000
3.0000,52.87,0.988697,0.004807,40.0000,20.0000
3.0000,53.27,0.987667,0.004843,40.0000,20.0000
3.0000,53.66,0.986528,0.004879,40.0000,20.0000
3.0000,54.06,0.985146,0.004915,40.0000,20.0000
3.0000,54.46,0.983488,0.004951,40.0000,20.0000
3.0000,54.85,0.981463,0.004987,40.0000,20.0000
3.0000,55.25,0.978960,0.005023,40.0000,20.0000
3.0000,55.64,0.975818,0.005059,40.0000,20.0000
3.0000,56.04,0.971786,0.005095,40.0000,20.0000
3.0000,56.44,0.966575,0.005131,40.0000,20.0000
3.0000,56.83,0.959320,0.005167,40.0000,20.0000
3.0000,57.23,0.950498,0.005203,40.0000,20.0000
3.0000,57.62,0.932195,0.005239,40.0000,20.0000
3.0000,58.02,0.930045,0.005275,40.0000,20.0000
3.0000,58.42,0.795344,0.005311,40.0000,20.0000
3.0000,58.81,0.699395,0.005347,40.0000,20.0000
3.0000,59.21,0.504918,0.005383,40.0000,20.0000
3.0000,59.60,0.500511,0.005419,40.0000,20.0000
3.0000,60.00,0.499009,0.005455,40.0000,20.0000
3.5000,1.00,0.499998,0.043739,39.1667,20.8333
3.5000,1.40,0.499823,0.061049,39.1667,20.8333
3.5000,1.79,0.499896,0.078334,39.1667,20.8333
3.5000,2.19,0.499783,0.095550,39.1667,20.8333
3.5000,2.58,0.499745,0.112695,39.1667,20.8333
3.5000,2.98,0.499710,0.129770,39.1667,20.8333
3.5000,3.38,0.499735,0.146775,39.1667,20.8333
3.5000,3.77,0.499745,0.163712,39.1667,20.8333
3.5000,4.17,0.499911,0.180580,39.1667,20.8333
3.5000,4.56,0.493896,0.197380,39.1667,20.8333
3.5000,4.96,0.499997,0.214111,39.1667,20.8333
3.5000,5.36,0.495632,0.104815,39.1667,20.8333
3.5000,5.75,0.498627,0.112489,39.1667,20.8333
3.5000,6.15,0.496270,0.120154,39.1667,20.8333
3.5000,6.54,0.497753,0.127810,39.1667,20.8333
3.5000,6.94,0.497902,0.135457,39.1667,20.8333
3.5000,7.34,0.498334,0.143096,39.1667,20.8333
3.5000,7.73,0.498660,0.150726,39.1667,20.8333
3.5000,8.13,0.499127,0.158348,39.1667,20.8333
3.5000,8.52,0.499191,0.165960,39.1667,20.8333
3.5000,8.92,0.499879,0.173564,39.1667,20.8333
3.5000,9.32,0.499951,0.181159,39.1667,20.8333
3.5000,9.71,0.500000,0.188745,39.1667,20.8333
3.5000,10.11,0.500952,0.071470,39.1667,20.8333
3.5000,10.50,0.505164,0.074255,39.1667,20.8333
3.5000,10.90,0.604359,0.077039,39.1667,20.8333
3.5000,11.30,0.540817,0.079823,39.1667,20.8333
3.5000,11.69,0.559868,0.082607,39.1667,20.8333
3.5000,12.09,0.562302,0.085390,39.1667,20.8333
3.5000,12.48,0.569209,0.088172,39.1667,20.8333
3.5000,12.88,0.574103,0.090955,39.1667,20.8333
3.5000,13.28,0.578972,0.093736,39.1667,20.8333
3.5000,13.67,0.583358,0.096517,39.1667,20.8333
3.5000,14.07,0.587487,0.099298,39.1667,20.8333
3.5000,14.46,0.591377,0.102078,39.1667,20.8333
3.5000,14.86,0.595087,0.104857,39.1667,20.8333
3.5000,15.26,0.598660,0.107636,39.1667,20.8333
3.5000,15.65,0.602114,0.110415,39.1667,20.8333
3.5000,16.05,0.605529,0.113193,39.1667,20.8333
3.5000,16.44,0.608711,0.115970,39.1667,20.8333
3.5000,16.84,0.612477,0.118747,39.1667,20.8333
3.5000,17.23,0.613773,0.121524,39.1667,20.8333
3.5000,17.63,0.624451,0.124300,39.1667,20.8333
3.5000,18.03,0.601918,0.127075,39.1667,20.8333
3.5000,18.42,0.760792,0.129850,39.1667,20.8333
3.5000,18.82,0.522830,0.132624,39.1667,20.8333
3.5000,19.21,0.506296,0.135398,39.1667,20.8333
3.5000,19.61,0.500099,0.138171,39.1667,20.8333
3.5000,20.01,0.514723,0.011760,39.1667,20.8333
3.5000,20.40,0.663992,0.011993,39.1667,20.8333
3.5000,20.80,0.920412,0.012226,39.1667,20.8333
3.5000,21.19,0.998029,0.012458,39.1667,20.8333
3.5000,21.59,0.996869,0.012691,39.1667,20.8333
3.5000,21.99,0.998776,0.012923,39.1667,20.8333
3.5000,22.38,0.998451,0.013156,39.1667,20.8333
3.5000,22.78,0.998602,0.013389,39.1667,20.8333
3.5000,23.17,0.998620,0.013621,39.1667,20.8333
3.5000,23.57,0.998669,0.013854,39.1667,20.8333
3.5000,23.97,0.998708,0.014086,39.1667,20.8333
3.5000,24.36,0.998748,0.014319,39.1667,20.8333
3.5000,24.76,0.998786,0.014552,39.1667,20.8333
3.5000,25.15,0.998823,0.014784,39.1667,20.8333
3.5000,25.55,0.998860,0.015017,39.1667,20.8333
3.5000,25.95,0.998895,0.015250,39.1667,20.8333
3.5000,26.34,0.998929,0.015482,39.1667,20.8333
3.5000,26.74,0.998964,0.015715,39.1667,20.8333
3.5000,27.13,0.998994,0.015947,39.1667,20.8333
3.5000,27.53,0.999038,0.016180,39.1667,20.8333
3.5000,27.93,0.999028,0.016413,39.1667,20.8333
3.5000,28.32,0.999203,0.016645,39.1667,20.8333
3.5000,28.72,0.998604,0.016878,39.1667,20.8333
3.5000,29.11,0.999453,0.017111,39.1667,20.8333
3.5000,29.51,0.977143,0.017343,39.1667,20.8333
3.5000,29.91,0.680083,0.017576,39.1667,20.8333
3.5000,30.30,0.974174,0.012450,39.1667,20.8333
3.5000,30.70,0.999630,0.012613,39.1667,20.8333
3.5000,31.09,0.997853,0.012775,39.1667,20.8333
3.5000,31.49,0.998747,0.012938,39.1667,20.8333
3.5000,31.89,0.998590,0.013101,39.1667,20.8333
3.5000,32.28,0.998684,0.013263,39.1667,20.8333
3.5000,32.68,0.998708,0.013426,39.1667,20.8333
3.5000,33.07,0.998749,0.013589,39.1667,20.8333
3.5000,33.47,0.998785,0.013752,39.1667,20.8333
3.5000,33.87,0.998820,0.013914,39.1667,20.8333
3.5000,34.26,0.998854,0.014077,39.1667,20.8333
3.5000,34.66,0.998888,0.014240,39.1667,20.8333
3.5000,35.05,0.998919,0.014402,39.1667,20.8333
3.5000,35.45,0.998950,0.014565,39.1667,20.8333
3.5000,35.85,0.998979,0.014728,39.1667,20.8333
3.5000,36.24,0.999008,0.014890,39.1667,20.8333
3.5000,36.64,0.999034,0.015053,39.1667,20.8333
3.5000,37.03,0.999060,0.015216,39.1667,20.8333
3.5000,37.43,0.999084,0.015378,39.1667,20.8333
3.5000,37.83,0.999104,0.015541,39.1667,20.8333
3.5000,38.22,0.999134,0.015704,39.1667,20.8333
3.5000,38.62,0.999122,0.015867,39.1667,20.8333
3.5000,39.01,0.999246,0.016029,39.1667,20.8333
3.5000,39.41,0.998783,0.016192,39.1667,20.8333
3.5000,39.81,0.993174,0.016355,39.1667,20.8333
3.5000,40.20,0.998789,0.016208,39.1667,20.8333
3.5000,40.60,0.999267,0.016367,39.1667,20.8333
3.5000,40.99,0.999180,0.016527,39.1667,20.8333
3.5000,41.39,0.999214,0.016686,39.1667,20.8333
3.5000,41.79,0.999212,0.016846,39.1667,20.8333
3.5000,42.18,0.999216,0.017006,39.1667,20.8333
3.5000,42.58,0.999216,0.017165,39.1667,20.8333
3.5000,42.97,0.999213,0.017325,39.1667,20.8333
3.5000,43.37,0.999208,0.017484,39.1667,20.8333
3.5000,43.77,0.999200,0.017644,39.1667,20.8333
3.5000,44.16,0.999188,0.017804,39.1667,20.8333
3.5000,44.56,0.999173,0.017963,39.1667,20.8333
3.5000,44.95,0.999154,0.018123,39.1667,20.8333
3.5000,45.35,0.999132,0.018283,39.1667,20.8333
3.5000,45.74,0.999105,0.018442,39.1667,20.8333
3.5000,46.14,0.999073,0.018602,39.1667,20.8333
3.5000,46.54,0.999037,0.018761,39.1667,20.8333
3.5000,46.93,0.998995,0.018921,39.1667,20.8333
3.5000,47.33,0.998948,0.019081,39.1667,20.8333
3.5000,47.72,0.998890,0.019240,39.1667,20.8333
3.5000,48.12,0.998816,0.019400,39.1667,20.8333
3.5000,48.52,0.998625,0.019559,39.1667,20.8333
3.5000,48.91,0.995884,0.019719,39.1667,20.8333
3.5000,49.31,0.964577,0.019879,39.1667,20.8333
3.5000,49.70,0.601934,0.020038,39.1667,20.8333
3.5000,50.10,0.956964,0.016180,39.1667,20.8333
3.5000,50.50,0.995867,0.016308,39.1667,20.8333
3.5000,50.89,0.997672,0.016436,39.1667,20.8333
3.5000,51.29,0.998025,0.016564,39.1667,20.8333
3.5000,51.68,0.997822,0.016692,39.1667,20.8333
3.5000,52.08,0.997658,0.016819,39.1667,20.8333
3.5000,52.48,0.997443,0.016947,39.1667,20.8333
3.5000,52.87,0.997195,0.017075,39.1667,20.8333
3.5000,53.27,0.996903,0.017203,39.1667,20.8333
3.5000,53.66,0.996555,0.017331,39.1667,20.8333
3.5000,54.06,0.996137,0.017459,39.1667,20.8333
3.5000,54.46,0.995631,0.017587,39.1667,20.8333
3.5000,54.85,0.995008,0.017715,39.1667,20.8333
3.5000,55.25,0.994232,0.017842,39.1667,20.8333
3.5000,55.64,0.993248,0.017970,39.1667,20.8333
3.5000,56.04,0.991976,0.018098,39.1667,20.8333
3.5000,56.44,0.990285,0.018226,39.1667,20.8333
3.5000,56.83,0.988000,0.018354,39.1667,20.8333
3.5000,57.23,0.984638,0.018482,39.1667,20.8333
3.5000,57.62,0.980056,0.018610,39.1667,20.8333
3.5000,58.02,0.965801,0.018738,39.1667,20.8333
3.5000,58.42,0.893438,0.018865,39.1667,20.8333
3.5000,58.81,0.579098,0.018993,39.1667,20.8333
3.5000,59.21,0.503368,0.019121,39.1667,20.8333
3.5000,59.60,0.500393,0.019249,39.1667,20.8333
3.5000,60.00,0.499728,0.019377,39.1667,20.8333
4.0000,1.00,0.499998,0.035485,38.3333,21.6667
4.0000,1.40,0.499619,0.049532,38.3333,21.6667
4.0000,1.79,0.499836,0.063563,38.3333,21.6667
4.0000,2.19,0.499614,0.077554,38.3333,21.6667
4.0000,2.58,0.499518,0.091503,38.3333,21.6667
4.0000,2.98,0.499391,0.105411,38.3333,21.6667
4.0000,3.38,0.499359,0.119277,38.3333,21.6667
4.0000,3.77,0.499231,0.133104,38.3333,21.6667
4.0000,4.17,0.499590,0.146890,38.3333,21.6667
4.0000,4.56,0.455372,0.160636,38.3333,21.6667
4.0000,4.96,0.499987,0.174343,38.3333,21.6667
4.0000,5.36,0.489194,0.084949,38.3333,21.6667
4.0000,5.75,0.496135,0.091183,38.3333,21.6667
4.0000,6.15,0.487933,0.097413,38.3333,21.6667
4.0000,6.54,0.491752,0.103638,38.3333,21.6667
4.0000,6.94,0.491031,0.109857,38.3333,21.6667
4.0000,7.34,0.491488,0.116072,38.3333,21.6667
4.0000,7.73,0.491541,0.122282,38.3333,21.6667
4.0000,8.13,0.492539,0.128486,38.3333,21.6667
4.0000,8.52,0.490590,0.134686,38.3333,21.6667
4.0000,8.92,0.496615,0.140881,38.3333,21.6667
4.0000,9.32,0.478665,0.147071,38.3333,21.6667
4.0000,9.71,0.499946,0.153255,38.3333,21.6667
4.0000,10.11,0.487278,0.081012,38.3333,21.6667
4.0000,10.50,0.484263,0.084170,38.3333,21.6667
4.0000,10.90,0.405471,0.087327,38.3333,21.6667
4.0000,11.30,0.455749,0.090483,38.3333,21.6667
4.0000,11.69,0.451073,0.093639,38.3333,21.6667
4.0000,12.09,0.456085,0.096794,38.3333,21.6667
4.0000,12.48,0.458493,0.099948,38.3333,21.6667
4.0000,12.88,0.461607,0.103102,38.3333,21.6667
4.0000,13.28,0.464675,0.106255,38.3333,21.6667
4.0000,13.67,0.467928,0.109408,38.3333,21.6667
4.0000,14.07,0.471345,0.112560,38.3333,21.6667
4.0000,14.46,0.474950,0.115711,38.3333,21.6667
4.0000,14.86,0.478748,0.118862,38.3333,21.6667
4.0000,15.26,0.482732,0.122012,38.3333,21.6667
4.0000,15.65,0.486894,0.125161,38.3333,21.6667
4.0000,16.05,0.491205,0.128309,38.3333,21.6667
4.0000,16.44,0.495655,0.131457,38.3333,21.6667
4.0000,16.84,0.500186,0.134604,38.3333,21.6667
4.0000,17.23,0.504696,0.137751,38.3333,21.6667
4.0000,17.63,0.509960,0.140897,38.3333,21.6667
4.0000,18.03,0.511266,0.144042,38.3333,21.6667
4.0000,18.42,0.552353,0.147186,38.3333,21.6667
4.0000,18.82,0.503486,0.150329,38.3333,21.6667
4.0000,19.21,0.501135,0.153472,38.3333,21.6667
4.0000,19.61,0.500020,0.156614,38.3333,21.6667
4.0000,20.01,0.504740,0.013910,38.3333,21.6667
4.0000,20.40,0.567766,0.014185,38.3333,21.6667
4.0000,20.80,0.849564,0.014460,38.3333,21.6667
4.0000,21.19,0.988772,0.014736,38.3333,21.6667
4.0000,21.59,0.997842,0.015011,38.3333,21.6667
4.0000,21.99,0.999501,0.015286,38.3333,21.6667
4.0000,22.38,0.999373,0.015561,38.3333,21.6667
4.0000,22.78,0.999457,0.015836,38.3333,21.6667
4.0000,23.17,0.999466,0.016111,38.3333,21.6667
4.0000,23.57,0.999490,0.016387,38.3333,21.6667
4.0000,23.97,0.999507,0.016662,38.3333,21.6667
4.0000,24.36,0.999524,0.016937,38.3333,21.6667
4.0000,24.76,0.999539,0.017212,38.3333,21.6667
4.0000,25.15,0.999554,0.017487,38.3333,21.6667
4.0000,25.55,0.999567,0.017762,38.3333,21.6667
4.0000,25.95,0.999581,0.018038,38.3333,21.6667
4.0000,26.34,0.999593,0.018313,38.3333,21.6667
4.0000,26.74,0.999605,0.018588,38.3333,21.6667
4.0000,27.13,0.999615,0.018863,38.3333,21.6667
4.0000,27.53,0.999631,0.019138,38.3333,21.6667
4.0000,27.93,0.999621,0.019414,38.3333,21.6667
4.0000,28.32,0.999688,0.019689,38.3333,21.6667
4.0000,28.72,0.999307,0.019964,38.3333,21.6667
4.0000,29.11,0.998035,0.020239,38.3333,21.6667
4.0000,29.51,0.967990,0.020515,38.3333,21.6667
4.0000,29.91,0.622255,0.020790,38.3333,21.6667
4.0000,30.30,0.963411,0.015119,38.3333,21.6667
4.0000,30.70,0.999213,0.015317,38.3333,21.6667
4.0000,31.09,0.998426,0.015514,38.3333,21.6667
4.0000,31.49,0.999330,0.015712,38.3333,21.6667
4.0000,31.89,0.999172,0.015909,38.3333,21.6667
4.0000,32.28,0.999248,0.016107,38.3333,21.6667
4.0000,32.68,0.999258,0.016305,38.3333,21.6667
4.0000,33.07,0.999284,0.016502,38.3333,21.6667
4.0000,33.47,0.999305,0.016700,38.3333,21.6667
4.0000,33.87,0.999327,0.016897,38.3333,21.6667
4.0000,34.26,0.999347,0.017095,38.3333,21.6667
4.0000,34.66,0.999367,0.017292,38.3333,21.6667
4.0000,35.05,0.999386,0.017490,38.3333,21.6667
4.0000,35.45,0.999404,0.017688,38.3333,21.6667
4.0000,35.85,0.999420,0.017885,38.3333,21.6667
4.0000,36.24,0.999436,0.018083,38.3333,21.6667
4.0000,36.64,0.999452,0.018280,38.3333,21.6667
4.0000,37.03,0.999463,0.018478,38.3333,21.6667
4.0000,37.43,0.999486,0.018676,38.3333,21.6667
4.0000,37.83,0.999460,0.018873,38.3333,21.6667
4.0000,38.22,0.999584,0.019071,38.3333,21.6667
4.0000,38.62,0.998908,0.019268,38.3333,21.6667
4.0000,39.01,0.997336,0.019466,38.3333,21.6667
4.0000,39.41,0.950886,0.019664,38.3333,21.6667
4.0000,39.81,0.583828,0.019861,38.3333,21.6667
4.0000,40.20,0.944132,0.013517,38.3333,21.6667
4.0000,40.60,0.998475,0.013651,38.3333,21.6667
4.0000,40.99,0.997766,0.013784,38.3333,21.6667
4.0000,41.39,0.999117,0.013917,38.3333,21.6667
4.0000,41.79,0.998856,0.014050,38.3333,21.6667
4.0000,42.18,0.998945,0.014183,38.3333,21.6667
4.0000,42.58,0.998933,0.014316,38.3333,21.6667
4.0000,42.97,0.998946,0.014449,38.3333,21.6667
4.0000,43.37,0.998949,0.014582,38.3333,21.6667
4.0000,43.77,0.998952,0.014715,38.3333,21.6667
4.0000,44.16,0.998953,0.014849,38.3333,21.6667
4.0000,44.56,0.998952,0.014982,38.3333,21.6667
4.0000,44.95,0.998948,0.015115,38.3333,21.6667
4.0000,45.35,0.998942,0.015248,38.3333,21.6667
4.0000,45.74,0.998933,0.015381,38.3333,21.6667
4.0000,46.14,0.998920,0.015514,38.3333,21.6667
4.0000,46.54,0.998907,0.015647,38.3333,21.6667
4.0000,46.93,0.998882,0.015780,38.3333,21.6667
4.0000,47.33,0.998886,0.015914,38.3333,21.6667
4.0000,47.72,0.998756,0.016047,38.3333,21.6667
4.0000,48.12,0.999042,0.016180,38.3333,21.6667
4.0000,48.52,0.996749,0.016313,38.3333,21.6667
4.0000,48.91,0.989531,0.016446,38.3333,21.6667
4.0000,49.31,0.847807,0.016579,38.3333,21.6667
4.0000,49.70,0.522815,0.016712,38.3333,21.6667
4.0000,50.10,0.827034,0.008702,38.3333,21.6667
4.0000,50.50,0.992568,0.008770,38.3333,21.6667
4.0000,50.89,0.991528,0.008839,38.3333,21.6667
4.0000,51.29,0.996950,0.008908,38.3333,21.6667
4.0000,51.68,0.995534,0.008977,38.3333,21.6667
4.0000,52.08,0.995643,0.009045,38.3333,21.6667
4.0000,52.48,0.995234,0.009114,38.3333,21.6667
4.0000,52.87,0.994906,0.009183,38.3333,21.6667
4.0000,53.27,0.994476,0.009252,38.3333,21.6667
4.0000,53.66,0.993978,0.009321,38.3333,21.6667
4.0000,54.06,0.993376,0.009389,38.3333,21.6667
4.0000,54.46,0.992648,0.009458,38.3333,21.6667
4.0000,54.85,0.991754,0.009527,38.3333,21.6667
4.0000,55.25,0.990641,0.009596,38.3333,21.6667
4.0000,55.64,0.989236,0.009664,38.3333,21.6667
4.0000,56.04,0.987411,0.009733,38.3333,21.6667
4.0000,56.44,0.985056,0.009802,38.3333,21.6667
4.0000,56.83,0.981614,0.009871,38.3333,21.6667
4.0000,57.23,0.977895,0.009939,38.3333,21.6667
4.0000,57.62,0.966946,0.010008,38.3333,21.6667
4.0000,58.02,0.973826,0.010077,38.3333,21.6667
4.0000,58.42,0.830004,0.010146,38.3333,21.6667
4.0000,58.81,0.633765,0.010215,38.3333,21.6667
4.0000,59.21,0.504016,0.010283,38.3333,21.6667
4.0000,59.60,0.500664,0.010352,38.3333,21.6667
4.0000,60.00,0.499758,0.010421,38.3333,21.6667
4.5000,1.00,0.499997,0.042896,37.5000,22.5000
4.5000,1.40,0.499622,0.059873,37.5000,22.5000
4.5000,1.79,0.499869,0.076828,37.5000,22.5000
4.5000,2.19,0.499698,0.093728,37.5000,22.5000
4.5000,2.58,0.499644,0.110568,37.5000,22.5000
4.5000,2.98,0.499582,0.127351,37.5000,22.5000
4.5000,3.38,0.499591,0.144075,37.5000,22.5000
4.5000,3.77,0.499621,0.160741,37.5000,22.5000
4.5000,4.17,0.499798,0.177349,37.5000,22.5000
4.5000,4.56,0.499685,0.193899,37.5000,22.5000
4.5000,4.96,0.499952,0.210389,37.5000,22.5000
4.5000,5.36,0.497800,0.174542,37.5000,22.5000
4.5000,5.75,0.499745,0.187271,37.5000,22.5000
4.5000,6.15,0.499721,0.199976,37.5000,22.5000
4.5000,6.54,0.499743,0.212656,37.5000,22.5000
4.5000,6.94,0.499742,0.225311,37.5000,22.5000
4.5000,7.34,0.499759,0.237940,37.5000,22.5000
4.5000,7.73,0.499773,0.250542,37.5000,22.5000
4.5000,8.13,0.499830,0.263118,37.5000,22.5000
4.5000,8.52,0.499785,0.275665,37.5000,22.5000
4.5000,8.92,0.499971,0.288184,37.5000,22.5000
4.5000,9.32,0.499995,0.300674,37.5000,22.5000
4.5000,9.71,0.500000,0.313134,37.5000,22.5000
4.5000,10.11,0.500457,0.056525,37.5000,22.5000
4.5000,10.50,0.505707,0.058731,37.5000,22.5000
4.5000,10.90,0.951415,0.060937,37.5000,22.5000
4.5000,11.30,0.622875,0.063143,37.5000,22.5000
4.5000,11.69,0.723211,0.065349,37.5000,22.5000
4.5000,12.09,0.710571,0.067555,37.5000,22.5000
4.5000,12.48,0.730716,0.069760,37.5000,22.5000
4.5000,12.88,0.739613,0.071965,37.5000,22.5000
4.5000,13.28,0.749439,0.074170,37.5000,22.5000
4.5000,13.67,0.757282,0.076375,37.5000,22.5000
4.5000,14.07,0.764237,0.078579,37.5000,22.5000
4.5000,14.46,0.770255,0.080783,37.5000,22.5000
4.5000,14.86,0.775543,0.082988,37.5000,22.5000
4.5000,15.26,0.780208,0.085191,37.5000,22.5000
4.5000,15.65,0.784330,0.087395,37.5000,22.5000
4.5000,16.05,0.788071,0.089599,37.5000,22.5000
4.5000,16.44,0.791184,0.091802,37.5000,22.5000
4.5000,16.84,0.794897,0.094005,37.5000,22.5000
4.5000,17.23,0.794904,0.096208,37.5000,22.5000
4.5000,17.63,0.807519,0.098410,37.5000,22.5000
4.5000,18.03,0.773386,0.100613,37.5000,22.5000
4.5000,18.42,0.920854,0.102815,37.5000,22.5000
4.5000,18.82,0.587724,0.105017,37.5000,22.5000
4.5000,19.21,0.525747,0.107218,37.5000,22.5000
4.5000,19.61,0.500421,0.109420,37.5000,22.5000
4.5000,20.01,0.538453,0.014228,37.5000,22.5000
4.5000,20.40,0.788085,0.014510,37.5000,22.5000
4.5000,20.80,0.962735,0.014791,37.5000,22.5000
4.5000,21.19,0.999303,0.015073,37.5000,22.5000
4.5000,21.59,0.997783,0.015354,37.5000,22.5000
4.5000,21.99,0.998839,0.015635,37.5000,22.5000
4.5000,22.38,0.998659,0.015917,37.5000,22.5000
4.5000,22.78,0.998760,0.016198,37.5000,22.5000
4.5000,23.17,0.998784,0.016480,37.5000,22.5000
4.5000,23.57,0.998827,0.016761,37.5000,22.5000
4.5000,23.97,0.998863,0.017043,37.5000,22.5000
4.5000,24.36,0.998901,0.017324,37.5000,22.5000
4.5000,24.76,0.998937,0.017606,37.5000,22.5000
4.5000,25.15,0.998972,0.017887,37.5000,22.5000
4.5000,25.55,0.999007,0.018169,37.5000,22.5000
4.5000,25.95,0.999040,0.018451,37.5000,22.5000
4.5000,26.34,0.999074,0.018732,37.5000,22.5000
4.5000,26.74,0.999104,0.019014,37.5000,22.5000
4.5000,27.13,0.999140,0.019295,37.5000,22.5000
4.5000,27.53,0.999154,0.019577,37.5000,22.5000
4.5000,27.93,0.999237,0.019858,37.5000,22.5000
4.5000,28.32,0.999050,0.020140,37.5000,22.5000
4.5000,28.72,0.999556,0.020421,37.5000,22.5000
4.5000,29.11,0.993825,0.020703,37.5000,22.5000
4.5000,29.51,0.960146,0.020984,37.5000,22.5000
4.5000,29.91,0.586447,0.021266,37.5000,22.5000
4.5000,30.30,0.947364,0.031139,37.5000,22.5000
4.5000,30.70,0.997077,0.031546,37.5000,22.5000
4.5000,31.09,0.998614,0.031953,37.5000,22.5000
4.5000,31.49,0.999420,0.032360,37.5000,22.5000
4.5000,31.89,0.999225,0.032767,37.5000,22.5000
4.5000,32.28,0.999230,0.033174,37.5000,22.5000
4.5000,32.68,0.999164,0.033580,37.5000,22.5000
4.5000,33.07,0.999113,0.033987,37.5000,22.5000
4.5000,33.47,0.999052,0.034394,37.5000,22.5000
4.5000,33.87,0.998987,0.034801,37.5000,22.5000
4.5000,34.26,0.998917,0.035208,37.5000,22.5000
4.5000,34.66,0.998843,0.035615,37.5000,22.5000
